# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
176	0.545304	9.891588217	32.69094364	4.098194555e-12	7.515429518e-12	7.777107648e-19	1	2.301609526e-12	0.306265111	0.2076086472	9.058939895e-08
177	0.55004	11.67145164	14.7704918	9.923186918e-12	1.804083944e-11	3.590600668e-18	1	5.726427457e-12	0.3174202609	0.2069907017	1.741076875e-07
178	0.597424	6.871953899	19.70657124	1.098619488e-11	1.838922323e-11	3.158332559e-17	1	4.681776152e-12	0.2545821159	0.1555947538	1.414185931e-06
179	0.595632	6.738680961	21.919817	3.185837398e-11	5.348645195e-11	1.31629093e-16	0.9999999999	1.343748955e-11	0.2512338547	0.1549437771	2.024774592e-06
180	0.649704	4.31837149	7.368361582	3.003677808e-09	4.622838211e-09	2.013305682e-13	0.9999999954	5.600526643e-10	0.1211199637	0.1863656522	3.720034506e-05
181	0.675348	4.106879607	7.090917978	1.734307467e-08	2.5677784e-08	1.634601253e-12	0.9999999743	1.961685499e-09	0.07635370067	0.186021996	5.435324364e-05
182	0.767596	2.861873226	7.634911064	4.856257443e-07	6.32282351e-07	2.883408644e-10	0.9999993674	8.543288857e-09	0.01320727545	0.126803761	0.0003623680348
183	0.782148	2.719014085	8.158542842	4.181381393e-06	5.342890731e-06	2.450093882e-09	0.9999946547	2.782872832e-08	0.004902287995	0.1263377442	0.0003641718744
184	0.555628	10.02501895	23.78402989	4.985525384e-12	8.972772362e-12	1.82202864e-18	1	2.61267447e-12	0.291167044	0.1950489882	1.752130676e-07
185	0.551992	10.57129001	36.63453959	1.264149351e-11	2.290157468e-11	7.504432249e-18	1	7.059318124e-12	0.3082424317	0.1938511348	2.823498808e-07
186	0.610584	6.15776906	34.46613546	1.454688457e-11	2.382440514e-11	8.398424716e-17	1	5.910431809e-12	0.2480786897	0.1421715052	2.85528552e-06
187	0.6065	6.552902429	13.41911765	3.502448016e-11	5.774803512e-11	2.968602979e-16	0.9999999999	1.39182254e-11	0.2410125583	0.1413925033	4.159784253e-06
188	0.669072	4.11616885	7.908545727	5.637981072e-09	8.425283756e-09	8.596185339e-13	0.9999999916	8.425345748e-10	0.09993258916	0.1697445035	8.545412726e-05
189	0.696116	3.355558272	7.944586135	3.275057893e-08	4.70387532e-08	6.150205134e-12	0.999999953	2.867454572e-09	0.06087209458	0.1685816726	0.0001093559024
190	0.800108	2.671746643	8.38388998	1.819591929e-06	2.272493642e-06	1.351585833e-09	0.9999977262	1.289221769e-08	0.005275961443	0.1130311584	0.0004644107774
191	0.810712	2.620714588	8.759359446	1.458169441e-05	1.797188647e-05	1.167038434e-08	0.9999820164	4.370208446e-08	0.001997994344	0.1126430455	0.0005068003546
192	0.582336	6.054960492	10.16624041	9.089446954e-10	1.560858107e-09	8.289598739e-16	0.9999999984	3.45308263e-10	0.2212293807	0.2176326104	4.702505373e-07
193	0.575748	7.8042086	12.85224414	1.478746e-10	2.568387494e-10	2.036809577e-16	0.9999999997	6.249266277e-11	0.2433143044	0.2163857348	7.011922208e-07
194	0.6321	5.161974761	19.61596958	2.158089135e-09	3.414145573e-09	7.718495905e-15	0.9999999966	5.289391725e-10	0.1549242548	0.1639791383	1.88045355e-06
195	0.628932	5.142986048	11.35564682	4.784797907e-10	7.607771637e-10	2.6875879e-15	0.9999999992	1.312201393e-10	0.1724790585	0.1632903438	2.936009062e-06
196	0.665204	3.732869911	6.763602251	3.981117287e-07	5.984178808e-07	4.176073585e-11	0.9999994015	3.408792723e-08	0.05691677869	0.1967722815	6.033491181e-05
197	0.66994	4.110587029	7.09582809	3.154980882e-07	4.708752409e-07	3.992937817e-11	0.9999995291	2.342028595e-08	0.04968112335	0.1950267941	7.316680921e-05
198	0.736096	3.228584077	6.2305026	2.8697826e-06	3.897131864e-06	1.119424172e-09	0.9999961017	6.111986225e-08	0.01549140898	0.1332112123	0.0002300870996
199	0.742868	3.123585357	6.384493849	3.258443474e-06	4.384290472e-06	1.494378987e-09	0.9999956142	5.111707918e-08	0.01143147289	0.1327424458	0.0002728662945
200	0.590164	5.938238043	33.52392947	1.334151715e-09	2.260641778e-09	2.320948655e-15	0.9999999977	4.469579577e-10	0.1977122071	0.2032137387	8.942574234e-07
201	0.582896	7.023137812	15.27509294	1.565150762e-10	2.685122628e-10	3.522143117e-16	0.9999999997	6.486374552e-11	0.2415660055	0.2025575733	1.141679892e-06
202	0.655684	4.042627092	27.16779722	4.223736302e-09	6.441682977e-09	2.784077999e-14	0.9999999936	7.538138195e-10	0.1170183795	0.1489024555	3.529798614e-06
203	0.65274	4.429559603	11.50538922	9.862802971e-10	1.510971845e-09	8.535190283e-15	0.9999999985	1.917623617e-10	0.1269093546	0.1483782507	4.610477129e-06
204	0.676164	3.696592007	6.674220701	5.458997701e-07	8.071882595e-07	1.081277539e-10	0.9999991927	3.929464611e-08	0.0485913981	0.1799267406	0.0001135591405
205	0.686128	3.620052596	7.176561058	4.171603655e-07	6.078613014e-07	8.970653844e-11	0.999999392	2.654974315e-08	0.04357872624	0.1785297271	0.0001249001828
206	0.767912	2.890123849	9.698170732	7.486696148e-06	9.744672932e-06	3.644867034e-09	0.9999902517	8.414856201e-08	0.008385470956	0.1196745485	0.000294547346
207	0.771	2.920674459	9.35016835	1.079953943e-05	1.399981945e-05	5.678627195e-09	0.9999859945	7.399746449e-08	0.005014650222	0.119435859	0.0003193228212
208	0.567184	7.332864713	10.0127815	1.165345246e-10	2.054612062e-10	2.157999756e-16	0.9999999998	5.422053062e-11	0.2638964546	0.2144627949	9.266660143e-07
209	0.57464	8.555583328	12.04113334	4.522986228e-11	7.870974718e-11	9.316263044e-17	0.9999999999	2.236850864e-11	0.2841867494	0.2135209124	1.043160201e-06
210	0.59972	6.259467041	10.07264574	1.433080221e-10	2.389553136e-10	1.741406057e-15	0.9999999998	5.723689868e-11	0.2395247802	0.1580947779	6.018829614e-06
211	0.609288	6.777715329	14.72002679	7.406337219e-11	1.21555209e-10	1.242037371e-15	0.9999999999	2.912123087e-11	0.2395645628	0.1572100702	8.429936693e-06
212	0.707492	3.324323266	5.820809249	2.938091568e-06	4.152186425e-06	4.528894248e-10	0.9999958474	8.058303327e-08	0.01933445341	0.1920719819	9.378922518e-05
213	0.731356	3.151572361	6.358258099	7.678233987e-05	0.0001049708264	1.129617067e-08	0.9998950179	6.226922154e-07	0.005859563062	0.1910727651	9.242623861e-05
214	0.793312	2.640488559	7.65910263	0.0002852202018	0.0003592348081	2.349177063e-07	0.9996405303	4.369936313e-07	0.0007793140318	0.1274654559	0.0005200601578
215	0.802876	2.562749044	6.571162213	0.003145572576	0.003914665724	2.58141872e-06	0.9960827529	2.404381968e-06	0.0001714252355	0.127176775	0.0005242305651
216	0.573564	7.421491632	10.08484409	1.4753627e-10	2.572264293e-10	4.503311653e-16	0.9999999997	6.319357609e-11	0.2456712939	0.1994988691	1.518409714e-06
217	0.579112	7.887744593	8.963646481	5.865852035e-11	1.012901218e-10	1.953043414e-16	0.9999999999	2.697436688e-11	0.2663072349	0.1990807336	1.67150597e-06
218	0.610452	7.251777666	9.110361996	1.923195613e-10	3.150369015e-10	4.654698042e-15	0.9999999997	6.458329957e-11	0.2049929419	0.1433038312	1.198424232e-05
219	0.619612	5.507819825	13.47939125	1.149415819e-10	1.855002249e-10	3.416571855e-15	0.9999999998	3.948732746e-11	0.2128581934	0.142735326	1.492870418e-05
220	0.727988	3.247716532	6.453266546	5.414014814e-06	7.434862505e-06	1.524129472e-09	0.9999925636	9.914561922e-08	0.01319823418	0.1763733241	0.0001730551107
221	0.748844	3.045116863	7.733764408	0.0001930597208	0.0002577481848	4.653913479e-08	0.9997422053	8.121131849e-07	0.003029408888	0.1754666765	0.0001522619957
222	0.824484	2.511926793	9.234359484	0.0006582744736	0.00079753656	7.183404809e-07	0.9992017451	6.445213157e-07	0.0002060013718	0.1128526643	0.0007031399732
223	0.831544	2.467888089	8.029972752	0.004457329123	0.005354407491	4.90370027e-06	0.9946406888	3.51239634e-06	4.087179411e-05	0.1127754568	0.0007148774387
224	0.604176	5.534460238	15.88092324	1.396738709e-09	2.311804276e-09	2.049000653e-15	0.9999999977	4.32726695e-10	0.1871808001	0.2048092093	7.734185504e-07
225	0.597292	6.776123676	12.85542169	2.469490938e-10	4.134470249e-10	4.934250007e-16	0.9999999996	9.080016739e-11	0.2196168341	0.2044156266	1.040947677e-06
226	0.664336	4.320231214	21.61307114	8.860453012e-09	1.333722941e-08	5.137294344e-14	0.9999999867	1.226770827e-09	0.09197835054	0.157000924	3.177034592e-06
227	0.664296	4.194276867	18.17527273	2.928438078e-09	4.408296646e-09	2.42489298e-14	0.9999999956	4.496843854e-10	0.1020049535	0.1564452036	4.534006856e-06
228	0.684696	3.71110504	6.577543598	7.333668201e-07	1.070895595e-06	1.288900103e-10	0.999998929	4.199647345e-08	0.03913579896	0.1835353724	0.0001024652626
229	0.689716	3.809875854	8.817788523	5.79765989e-07	8.40423416e-07	1.125122201e-10	0.9999991595	2.749793798e-08	0.03262971834	0.1823108635	0.0001138101444
230	0.761132	2.849995271	8.037426539	1.519798792e-05	1.995998583e-05	5.803990544e-09	0.9999800342	1.244589916e-07	0.006041114359	0.1292572386	0.0002317715328
